"","gene","compound","tissue","estimate","n","fdr","mDataType","gene_seq_start","gene_seq_end","strand","chr","pvalue"
"5851","ENSG00000165973","Panobinostat","Lung",0.326357226004152,NA,NA,"rna",20669551,21575686,"+","chr11",2.35637866e-08
"5852","ENSG00000165973","Trametinib","Lung",-0.491864847648238,NA,NA,"rna",20669551,21575686,"+","chr11",2.35637866e-08
"5853","ENSG00000165995","Dasatinib","Lung",-0.411463205450826,NA,NA,"rna",18140677,18543557,"+","chr10",2.35637866e-08
"5854","ENSG00000165996","Alisertib","Lymphoid",0.398164763653612,NA,NA,"rna",17589032,17617374,"-","chr10",2.35637866e-08
"5855","ENSG00000165996","Cytarabine","Lymphoid",0.529918921866213,NA,NA,"rna",17589032,17617374,"-","chr10",2.35637866e-08
"5856","ENSG00000165996","Navitoclax","Lung",-0.411805362716788,NA,NA,"rna",17589032,17617374,"-","chr10",2.35637866e-08
"5857","ENSG00000165996","Navitoclax","Lymphoid",0.541312802968662,NA,NA,"rna",17589032,17617374,"-","chr10",2.35637866e-08
"5858","ENSG00000165996","PD-0325901","Lung",0.327419063651685,NA,NA,"rna",17589032,17617374,"-","chr10",2.35637866e-08
"5859","ENSG00000165996","Panobinostat","Lung",-0.357094305048803,NA,NA,"rna",17589032,17617374,"-","chr10",2.35637866e-08
"5860","ENSG00000165996","Trametinib","Lung",0.460683436143221,NA,NA,"rna",17589032,17617374,"-","chr10",2.35637866e-08
"5861","ENSG00000166035","Foretinib","Lymphoid",0.364724517083594,NA,NA,"rna",58410569,58569844,"+","chr15",9.42551487e-08
"5862","ENSG00000166086","Daporinad","Lung",0.504424746454572,NA,NA,"rna",134069071,134152001,"+","chr11",2.35637866e-08
"5863","ENSG00000166086","Navitoclax","Lung",0.378312059223172,NA,NA,"rna",134069071,134152001,"+","chr11",5.8636737017e-06
"5864","ENSG00000166086","Selumetinib","Lung",-0.395474442584803,NA,NA,"rna",134069071,134152001,"+","chr11",2.35637866e-08
"5865","ENSG00000166086","Trametinib","Lung",-0.522384584265603,NA,NA,"rna",134069071,134152001,"+","chr11",2.35637866e-08
"5866","ENSG00000166128","Linsitinib","Lymphoid",-0.415638398909875,NA,NA,"rna",63189560,63267776,"+","chr15",8.696778974e-07
"5867","ENSG00000166133","YK 4-279","Lung",0.400525104159714,NA,NA,"rna",40569299,40574949,"+","chr15",2.35637866e-08
"5868","ENSG00000166145","Lapatinib","Lung",0.323923182928228,NA,NA,"rna",40844018,40858207,"+","chr15",2.35637866e-08
"5869","ENSG00000166165","Daporinad","Lung",0.431049702804951,NA,NA,"rna",103519667,103522833,"-","chr14",2.35637866e-08
"5870","ENSG00000166165","Navitoclax","Lung",0.366606388035121,NA,NA,"rna",103519667,103522833,"-","chr14",2.0445965008e-06
"5871","ENSG00000166165","PD-0325901","Lung",-0.376238292779235,NA,NA,"rna",103519667,103522833,"-","chr14",8.0698739119e-06
"5872","ENSG00000166165","Palbociclib","Lung",-0.305483951299652,NA,NA,"rna",103519667,103522833,"-","chr14",0.0099450320947428
"5873","ENSG00000166165","Selumetinib","Lung",-0.287537688323131,NA,NA,"rna",103519667,103522833,"-","chr14",3.44861993807e-05
"5874","ENSG00000166165","Trametinib","Lung",-0.486987783896348,NA,NA,"rna",103519667,103522833,"-","chr14",2.35637866e-08
"5875","ENSG00000166173","Vorinostat","Skin",-0.117948038669093,NA,NA,"rna",70829130,70854157,"-","chr15",0.740715914316741
"5876","ENSG00000166257","Trametinib","Lung",-0.394149761217547,NA,NA,"rna",123629187,123655244,"-","chr11",2.35637866e-08
"5877","ENSG00000166272","Alisertib","Lung",-0.312175489266317,NA,NA,"rna",102743948,102834516,"+","chr10",0.0003497628948641
"5878","ENSG00000166272","Navitoclax","Lung",-0.34868874092244,NA,NA,"rna",102743948,102834516,"+","chr10",0.0081639522102723
"5879","ENSG00000166272","PD-0325901","Lung",0.20568885948759,NA,NA,"rna",102743948,102834516,"+","chr10",0.0785226797020523
"5880","ENSG00000166272","Palbociclib","Lung",0.28767200201658,NA,NA,"rna",102743948,102834516,"+","chr10",0.0156787014457866
"5881","ENSG00000166272","Trametinib","Lung",0.259731606394693,NA,NA,"rna",102743948,102834516,"+","chr10",0.0767473203206433
"5882","ENSG00000166289","Dasatinib","Lung",0.438156485506229,NA,NA,"rna",29665459,29675477,"+","chr19",2.35637866e-08
"5883","ENSG00000166313","Trametinib","Lung",-0.353380021512727,NA,NA,"rna",6395124,6419414,"-","chr11",9.42551487e-08
"5884","ENSG00000166341","Navitoclax","Lung",0.407370712423032,NA,NA,"rna",6621330,6655809,"-","chr11",2.35637866e-08
"5885","ENSG00000166349","Cytarabine","Lymphoid",0.504360413324231,NA,NA,"rna",36510709,36593156,"+","chr11",2.35637866e-08
"5886","ENSG00000166396","Dasatinib","Lung",0.274034359710347,NA,NA,"rna",63752935,63805376,"+","chr18",0.0879584186499057
"5887","ENSG00000166396","Saracatinib","Lung",0.164134573519781,NA,NA,"rna",63752935,63805376,"+","chr18",0.343811181517429
"5888","ENSG00000166401","PD-0325901","Lung",0.243538540269669,NA,NA,"rna",63970029,64019779,"+","chr18",3.1104199067e-06
"5889","ENSG00000166401","Trametinib","Lung",0.379838993732954,NA,NA,"rna",63970029,64019779,"+","chr18",2.35637866e-08
"5890","ENSG00000166405","Navitoclax","Lung",0.370673804406932,NA,NA,"rna",8106056,8169055,"-","chr11",2.35637866e-08
"5891","ENSG00000166405","Topotecan","Lung",0.353234319450966,NA,NA,"rna",8106056,8169055,"-","chr11",2.35637866e-08
"5892","ENSG00000166405","Trametinib","Lung",-0.289554612612335,NA,NA,"rna",8106056,8169055,"-","chr11",7.1162637259e-06
"5893","ENSG00000166405","Vorinostat","Lung",0.306328651492261,NA,NA,"rna",8106056,8169055,"-","chr11",2.35637866e-08
"5894","ENSG00000166426","Alisertib","Lung",0.35115355730257,NA,NA,"rna",78340353,78348225,"+","chr15",1.5605736665e-05
"5895","ENSG00000166426","Daporinad","Lung",0.376482445618963,NA,NA,"rna",78340353,78348225,"+","chr15",2.35637866e-08
"5896","ENSG00000166426","Navitoclax","Lung",0.363885377345181,NA,NA,"rna",78340353,78348225,"+","chr15",2.35637866e-08
"5897","ENSG00000166426","Trametinib","Lung",-0.429887229625137,NA,NA,"rna",78340353,78348225,"+","chr15",2.35637866e-08
"5898","ENSG00000166432","Doxorubicin","Breast",-0.319587999591523,NA,NA,"rna",101882288,101932079,"-","chrX",0.161262834226589
"5899","ENSG00000166483","Dasatinib","Lung",-0.190881518109388,NA,NA,"rna",9573670,9593457,"+","chr11",0.0024294264574202
"5900","ENSG00000166483","Navitoclax","Lung",0.383709389297495,NA,NA,"rna",9573670,9593457,"+","chr11",2.35637866e-08
"5901","ENSG00000166483","Panobinostat","Lung",0.255008976599926,NA,NA,"rna",9573670,9593457,"+","chr11",0.0040020770327263
"5902","ENSG00000166508","PD-0325901","Lung",-0.260336035691758,NA,NA,"rna",100092728,100101940,"-","chr7",0.0102497356555021
"5903","ENSG00000166508","Palbociclib","Lung",-0.171258892701485,NA,NA,"rna",100092728,100101940,"-","chr7",0.352552753945945
"5904","ENSG00000166510","Panobinostat","Lung",-0.355620105321216,NA,NA,"rna",54901509,54959461,"-","chr18",2.35637866e-08
"5905","ENSG00000166510","Selumetinib","Lung",0.407279684900507,NA,NA,"rna",54901509,54959461,"-","chr18",2.35637866e-08
"5906","ENSG00000166526","Dasatinib","Lung",-0.403665890160785,NA,NA,"rna",100064033,100082548,"-","chr7",2.35637866e-08
"5907","ENSG00000166526","PD-0325901","Lung",-0.350654037374926,NA,NA,"rna",100064033,100082548,"-","chr7",2.6415942496e-06
"5908","ENSG00000166526","Panobinostat","Lung",0.383257211205178,NA,NA,"rna",100064033,100082548,"-","chr7",2.35637866e-08
"5909","ENSG00000166557","Linsitinib","Lymphoid",0.375947487321509,NA,NA,"rna",79311112,79427432,"+","chr15",0.0005818168208871
"5910","ENSG00000166557","Trametinib","Lung",0.393041914765397,NA,NA,"rna",79311112,79427432,"+","chr15",2.35637866e-08
"5911","ENSG00000166557","Unii-40E3azg1MX","Lymphoid",0.284041021140103,NA,NA,"rna",79311112,79427432,"+","chr15",0.0212049818867069
"5912","ENSG00000166592","Dasatinib","Lung",0.38585525986001,NA,NA,"rna",66921679,66925536,"-","chr16",0.0001563504018541
"5913","ENSG00000166710","PD-0325901","Lung",0.274596914885535,NA,NA,"rna",44711487,44718877,"+","chr15",1.885102974e-07
"5914","ENSG00000166736","Unii-40E3azg1MX","Lymphoid",-0.310247359481234,NA,NA,"rna",113974881,113990313,"+","chr11",4.08563490084e-05
"5915","ENSG00000166741","Dasatinib","Lung",0.401112411307281,NA,NA,"rna",114257787,114313285,"+","chr11",2.35637866e-08
"5916","ENSG00000166794","Linsitinib","Lymphoid",0.415495059056169,NA,NA,"rna",64155812,64163205,"-","chr15",0.0001238461305094
"5917","ENSG00000166794","Trametinib","Lung",0.378695441188998,NA,NA,"rna",64155812,64163205,"-","chr15",2.35637866e-08
"5918","ENSG00000166848","Daporinad","Lung",0.48362196088961,NA,NA,"rna",75647773,75761872,"+","chr16",4.3409199e-09
"5919","ENSG00000166848","Trametinib","Lung",-0.409259967952414,NA,NA,"rna",75647773,75761872,"+","chr16",2.35637866e-08
"5920","ENSG00000166860","Panobinostat","Lung",0.31184566192756,NA,NA,"rna",56998836,57006546,"-","chr12",0.0003471701155977
"5921","ENSG00000166860","YK 4-279","Lung",0.20739641837122,NA,NA,"rna",56998836,57006546,"-","chr12",0.0349326474000088
"5922","ENSG00000166866","Sepantronium bromide","Bowel",-0.489775829434713,NA,NA,"rna",57028517,57051198,"-","chr12",0.0007331374358574
"5923","ENSG00000166888","Daporinad","Lung",-0.550335676890122,NA,NA,"rna",57095408,57132139,"-","chr12",2.35637866e-08
"5924","ENSG00000166888","Navitoclax","Lung",-0.365224202527663,NA,NA,"rna",57095408,57132139,"-","chr12",9.6448756784e-06
"5925","ENSG00000166888","Selumetinib","Lung",0.388040559422862,NA,NA,"rna",57095408,57132139,"-","chr12",2.1919668593e-06
"5926","ENSG00000166888","Trametinib","Lung",0.487180151241362,NA,NA,"rna",57095408,57132139,"-","chr12",1.66714624356e-05
"5927","ENSG00000166949","Dabrafenib","Lung",0.29099582672117,NA,NA,"rna",67063763,67195169,"+","chr15",0.043965700065307
"5928","ENSG00000166949","Daporinad","Lung",-0.457807247707626,NA,NA,"rna",67063763,67195169,"+","chr15",2.35637866e-08
"5929","ENSG00000166949","Dasatinib","Lung",0.470593324039697,NA,NA,"rna",67063763,67195169,"+","chr15",2.35637866e-08
"5930","ENSG00000166949","Entinostat","Lung",-0.204803668228687,NA,NA,"rna",67063763,67195169,"+","chr15",0.095746785761564
"5931","ENSG00000166949","Navitoclax","Lung",-0.394948883995567,NA,NA,"rna",67063763,67195169,"+","chr15",2.35637866e-08
"5932","ENSG00000166949","PD-0325901","Lung",0.506795084254474,NA,NA,"rna",67063763,67195169,"+","chr15",2.35637866e-08
"5933","ENSG00000166949","Palbociclib","Lung",0.312798848374728,NA,NA,"rna",67063763,67195169,"+","chr15",0.0026150273320718
"5934","ENSG00000166949","Panobinostat","Lung",-0.414725397618869,NA,NA,"rna",67063763,67195169,"+","chr15",2.35637866e-08
"5935","ENSG00000166949","Saracatinib","Lung",0.222521854211997,NA,NA,"rna",67063763,67195169,"+","chr15",0.0831701387266977
"5936","ENSG00000166949","Selumetinib","Lung",0.459494095419743,NA,NA,"rna",67063763,67195169,"+","chr15",7.86838787e-08
"5937","ENSG00000166949","Trametinib","Lung",0.65079478055951,NA,NA,"rna",67063763,67195169,"+","chr15",2.35637866e-08
"5938","ENSG00000166949","Vorinostat","Lung",-0.351762704699229,NA,NA,"rna",67063763,67195169,"+","chr15",2.35637866e-08
"5939","ENSG00000166963","Foretinib","CNS/Brain",0.349119564103344,NA,NA,"rna",43510958,43531620,"+","chr15",0.0070638144896059
"5940","ENSG00000166963","Saracatinib","Lung",-0.392197170559979,NA,NA,"rna",43510958,43531620,"+","chr15",2.35637872e-08
"5941","ENSG00000166974","Dasatinib","Lung",-0.383730106414595,NA,NA,"rna",34976928,35143470,"+","chr18",2.35637872e-08
"5942","ENSG00000166974","Doxorubicin","Lung",-0.267993861080531,NA,NA,"rna",34976928,35143470,"+","chr18",0.0260820960637129
"5943","ENSG00000166974","Navitoclax","Lung",0.4719401091231,NA,NA,"rna",34976928,35143470,"+","chr18",3.05036779e-08
"5944","ENSG00000166974","Trametinib","Lung",-0.425963319598547,NA,NA,"rna",34976928,35143470,"+","chr18",2.35637866e-08
"5945","ENSG00000166974","Unii-40E3azg1MX","Lymphoid",-0.429335722075299,NA,NA,"rna",34976928,35143470,"+","chr18",2.35637866e-08
"5946","ENSG00000167081","Cytarabine","Skin",0.396538543557691,NA,NA,"rna",125747345,125967377,"+","chr9",0.0140955177947136
"5947","ENSG00000167107","Dasatinib","Lung",0.406225749630728,NA,NA,"rna",50426158,50474845,"+","chr17",2.35637866e-08
"5948","ENSG00000167117","MK-2206","Lung",-0.128773933808373,NA,NA,"rna",50761029,50767557,"-","chr17",0.602692745988092
"5949","ENSG00000167117","PD-0325901","Lung",-0.11937632002003,NA,NA,"rna",50761029,50767557,"-","chr17",0.48792856258275
"5950","ENSG00000167173","Trametinib","Lung",0.161279114099965,NA,NA,"rna",75195643,75212169,"+","chr15",0.0190969414204251
"5951","ENSG00000167182","Panobinostat","Lung",0.220958197782797,NA,NA,"rna",47896150,47928957,"+","chr17",0.0594997216807597
"5952","ENSG00000167291","PD-0325901","Lung",-0.297276830797179,NA,NA,"rna",79932343,80035872,"-","chr17",0.0012665922477093
"5953","ENSG00000167291","Panobinostat","Lung",0.266113824343526,NA,NA,"rna",79932343,80035872,"-","chr17",0.0015993389394771
"5954","ENSG00000167315","Selumetinib","Lung",-0.338121076731524,NA,NA,"rna",49782164,49813953,"-","chr18",2.35637866e-08
"5955","ENSG00000167315","Trametinib","Lung",-0.438958876260059,NA,NA,"rna",49782164,49813953,"-","chr18",2.35637866e-08
"5956","ENSG00000167325","Alisertib","Lung",0.231554964198334,NA,NA,"rna",4094707,4138932,"+","chr11",0.0246534646279099
"5957","ENSG00000167325","Navitoclax","Lung",0.413529907592636,NA,NA,"rna",4094707,4138932,"+","chr11",2.35637866e-08
"5958","ENSG00000167325","Olaparib","Lung",0.271880040586536,NA,NA,"rna",4094707,4138932,"+","chr11",0.0108707979946567
"5959","ENSG00000167325","Palbociclib","Lung",-0.289534340856157,NA,NA,"rna",4094707,4138932,"+","chr11",0.0244914653506845
"5960","ENSG00000167325","Topotecan","Lung",0.372623415052548,NA,NA,"rna",4094707,4138932,"+","chr11",2.35637866e-08
"5961","ENSG00000167325","Trametinib","Lung",-0.359852624249626,NA,NA,"rna",4094707,4138932,"+","chr11",2.35637872e-08
"5962","ENSG00000167325","Vorinostat","Lung",0.360179231098624,NA,NA,"rna",4094707,4138932,"+","chr11",2.35637866e-08
"5963","ENSG00000167346","Dasatinib","Lung",-0.379154332608838,NA,NA,"rna",4704927,4992429,"+","chr11",4.71275743e-08
"5964","ENSG00000167460","Dasatinib","Lung",0.44391828552957,NA,NA,"rna",16067021,16103002,"+","chr19",2.35637866e-08
"5965","ENSG00000167460","PD-0325901","Lung",0.347428665167767,NA,NA,"rna",16067021,16103002,"+","chr19",4.5642362677e-06
"5966","ENSG00000167460","Panobinostat","Lung",-0.338871367059056,NA,NA,"rna",16067021,16103002,"+","chr19",2.35637866e-08
"5967","ENSG00000167460","Pictilisib","Lung",0.322102778141372,NA,NA,"rna",16067021,16103002,"+","chr19",0.0004181275744787
"5968","ENSG00000167460","Tanespimycin","Lung",0.273042251516454,NA,NA,"rna",16067021,16103002,"+","chr19",0.0008449622335436
"5969","ENSG00000167460","Trametinib","Lung",0.307074923459289,NA,NA,"rna",16067021,16103002,"+","chr19",0.011318697712291
"5970","ENSG00000167491","Unii-40E3azg1MX","Lymphoid",-0.258577497093907,NA,NA,"rna",19385826,19508931,"+","chr19",0.0164326522727612
"5971","ENSG00000167526","Obatoclax","Lymphoid",0.216331672558751,NA,NA,"rna",89560657,89566828,"+","chr16",0.173231860637878
"5972","ENSG00000167552","Daporinad","Lung",0.441456452321916,NA,NA,"rna",49184795,49189080,"-","chr12",2.35637866e-08
"5973","ENSG00000167552","PD-0325901","Lung",-0.421018192763319,NA,NA,"rna",49184795,49189080,"-","chr12",2.35637866e-08
"5974","ENSG00000167552","Trametinib","Lung",-0.507452718479429,NA,NA,"rna",49184795,49189080,"-","chr12",2.35637866e-08
"5975","ENSG00000167565","AZD7762","Breast",-0.467409910868711,NA,NA,"rna",40440844,40444335,"-","chr19",5.851230407e-07
"5976","ENSG00000167601","Dabrafenib","Lung",0.310207200493268,NA,NA,"rna",41219223,41261766,"+","chr19",0.0028350105040563
"5977","ENSG00000167601","Dasatinib","Lung",0.531567647361379,NA,NA,"rna",41219223,41261766,"+","chr19",2.35637866e-08
"5978","ENSG00000167601","Panobinostat","Lung",-0.402258933088925,NA,NA,"rna",41219223,41261766,"+","chr19",2.35637866e-08
"5979","ENSG00000167601","Trametinib","Lung",0.44252445913039,NA,NA,"rna",41219223,41261766,"+","chr19",2.35637866e-08
"5980","ENSG00000167608","Erlotinib","Lung",0.332713326323058,NA,NA,"rna",54160108,54173250,"-","chr19",6.61069613519e-05
"5981","ENSG00000167608","Lapatinib","Lung",0.353397728495178,NA,NA,"rna",54160108,54173250,"-","chr19",2.35637866e-08
"5982","ENSG00000167613","Foretinib","Lymphoid",0.304734921218592,NA,NA,"rna",54351384,54370558,"-","chr19",1.2724445073e-06
"5983","ENSG00000167632","Dasatinib","Lung",-0.408006245977865,NA,NA,"rna",139727725,140458579,"-","chr8",2.35637866e-08
"5984","ENSG00000167632","Panobinostat","Lung",0.250505491244823,NA,NA,"rna",139727725,140458579,"-","chr8",0.0085119292192214
"5985","ENSG00000167632","Saracatinib","Lung",-0.214988909148346,NA,NA,"rna",139727725,140458579,"-","chr8",0.10226794915098
"5986","ENSG00000167670","Alisertib","Lung",0.405623727599886,NA,NA,"rna",4402640,4445018,"+","chr19",4.03557623e-08
"5987","ENSG00000167670","Daporinad","Lung",0.416316273648428,NA,NA,"rna",4402640,4445018,"+","chr19",2.35637866e-08
"5988","ENSG00000167670","Navitoclax","Lung",0.407280202543579,NA,NA,"rna",4402640,4445018,"+","chr19",1.33949244476e-05
"5989","ENSG00000167670","PD-0325901","Lung",-0.338836344389608,NA,NA,"rna",4402640,4445018,"+","chr19",0.0009193592821614
"5990","ENSG00000167670","Palbociclib","Lung",-0.22209712453566,NA,NA,"rna",4402640,4445018,"+","chr19",0.108571819228798
"5991","ENSG00000167670","Trametinib","Lung",-0.482963271141896,NA,NA,"rna",4402640,4445018,"+","chr19",2.35637866e-08
"5992","ENSG00000167670","Vorinostat","Lung",0.285356497627639,NA,NA,"rna",4402640,4445018,"+","chr19",2.35637866e-08
"5993","ENSG00000167670","YK 4-279","Lung",0.165507433429594,NA,NA,"rna",4402640,4445018,"+","chr19",0.115068193273965
"5994","ENSG00000167701","Panobinostat","Lung",0.214659321935787,NA,NA,"rna",144502973,144507174,"+","chr8",0.0614762884274533
"5995","ENSG00000167751","Dasatinib","Lung",-0.25915642502005,NA,NA,"rna",50861568,50880567,"+","chr19",0.0503244858588984
"5996","ENSG00000167755","Afatinib","Lung",0.372382165694026,NA,NA,"rna",50958631,50969673,"-","chr19",0.0002362438092956
"5997","ENSG00000167755","Erlotinib","Lung",0.435659338438964,NA,NA,"rna",50958631,50969673,"-","chr19",2.35637866e-08
"5998","ENSG00000167755","Saracatinib","Lung",0.367852271150264,NA,NA,"rna",50958631,50969673,"-","chr19",1.508082379e-06
"5999","ENSG00000167766","Cytarabine","Lymphoid",0.361482073295871,NA,NA,"rna",52594060,52690496,"-","chr19",2.35637866e-08
"6000","ENSG00000167766","Daporinad","Lymphoid",0.238143450297129,NA,NA,"rna",52594060,52690496,"-","chr19",0.154992574103812
"6001","ENSG00000167772","Crizotinib","Lymphoid",0.344882940588992,NA,NA,"rna",8363289,8374370,"+","chr19",2.35637866e-08
"6002","ENSG00000167779","Dabrafenib","Lung",0.262777007854551,NA,NA,"rna",53097436,53102345,"+","chr12",0.0804055066583315
"6003","ENSG00000167779","Daporinad","Lung",-0.396678979080435,NA,NA,"rna",53097436,53102345,"+","chr12",2.35637866e-08
"6004","ENSG00000167779","Dasatinib","Lung",0.369416043829084,NA,NA,"rna",53097436,53102345,"+","chr12",2.35637866e-08
"6005","ENSG00000167779","Selumetinib","Lung",0.34579087722632,NA,NA,"rna",53097436,53102345,"+","chr12",7.129610114e-06
"6006","ENSG00000167779","Trametinib","Lung",0.552094166438135,NA,NA,"rna",53097436,53102345,"+","chr12",2.35637866e-08
"6007","ENSG00000167840","Navitoclax","Lung",0.388420488708396,NA,NA,"rna",5105541,5123116,"-","chr17",9.6448756784e-06
"6008","ENSG00000167850","Nvp-tae 684","Lymphoid",0.545856700491342,NA,NA,"rna",74541073,74546115,"-","chr17",2.35637866e-08
"6009","ENSG00000167880","Erlotinib","Lung",0.359962208498269,NA,NA,"rna",76004502,76027452,"-","chr17",2.35637866e-08
"6010","ENSG00000167880","Lapatinib","Lung",0.298540888151875,NA,NA,"rna",76004502,76027452,"-","chr17",0.0015081488170842
